RK,PLAYER,,,TEAM,CONF,MIN%,PRPG!,BPM,ORTG,USG,EFG,TS,OR,DR,AST,TO,BLK,STL,FTR,2P,,3P/100,3P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,Sr,6-4,Will Richard,Florida,SEC,73.2,5.7,11.2,135.1,19.4,69.4,71.0,2.3,15.8,13.3,14.3,1.6,3.1,22.4,13-18,0.722,12.3,14-31,0.452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Sr,6-2,Chance McMillian,Texas Tech,B12,49.0,5.7,7.7,134.3,15.8,69.6,73.5,3.6,8.0,13.9,15.9,0.0,1.3,26.1,4-5,0.800,11.3,8-18,0.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,Sr,6-1,Quimari Peterson,East Tennessee St.,SC,98.9,5.6,10.1,120.6,30.0,63.1,65.3,4.0,19.0,16.1,17.3,0.7,4.2,33.3,14-37,0.378,15.2,26-47,0.553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,Jr,6-2,Jordan Battle,Coastal Carolina,SB,74.1,5.6,4.7,144.7,17.1,71.1,72.2,0.8,12.2,11.0,7.2,0.0,0.4,57.9,6-15,0.400,9.5,14-23,0.609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,Sr,6-4,Lamar Wilkerson,Sam Houston St.,CUSA,92.3,5.6,6.2,119.5,27.6,56.8,60.0,2.7,14.4,18.1,10.3,0.9,1.6,42.4,17-32,0.531,11.0,11-27,0.407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Sr,6-5,Chaz Lanier,Tennessee,SEC,85.1,5.6,8.9,120.6,23.6,63.1,63.1,0.9,20.8,5.5,7.4,0.0,0.4,16.4,16-27,0.593,14.9,15-34,0.441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Sr,7-0,Nate Bittle,Oregon,B10,69.7,5.6,16.2,128.7,28.0,60.6,63.6,9.0,26.1,12.8,11.4,15.9,1.1,25.0,24-41,0.585,5.9,5-11,0.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,So,6-2,Josiah Lake II,Oregon St.,WCC,78.2,5.6,7.5,151.8,13.8,70.0,78.6,2.6,17.5,18.6,14.6,0.7,2.0,68.0,7-12,0.583,5.2,7-13,0.538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Sr,6-3,RJ Felton,East Carolina,Amer,89.8,5.6,5.7,128.9,25.6,67.7,68.5,2.3,10.2,15.6,17.1,1.0,2.7,16.7,10-24,0.417,13.2,15-24,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,Sr,5-9,Zakai Zeigler,Tennessee,SEC,83.8,5.5,8.7,114.7,28.1,56.1,61.8,0.0,2.5,33.5,19.0,2.0,2.3,80.5,11-25,0.440,7.1,8-16,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,Sr,6-5,Tyrel Morgan,Texas St.,SB,80.2,5.5,6.5,145.0,17.1,65.2,67.4,9.9,13.4,14.8,10.6,5.0,0.4,30.4,18-29,0.621,6.2,8-17,0.471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,Sr,6-10,Jack Clark,VCU,A10,76.3,5.5,11.6,147.3,15.9,78.1,79.3,3.0,20.2,9.6,13.2,0.0,2.6,21.9,7-13,0.538,9.9,12-19,0.632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,Sr,6-10,Lynn Kidd,Miami FL,ACC,63.3,5.5,5.9,132.2,19.4,75.8,77.6,10.1,28.3,11.0,19.0,2.7,0.5,48.5,25-33,0.758,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,Sr,6-7,Marquel Sutton,Nebraska Omaha,Sum,84.1,5.4,5.8,127.5,29.3,57.8,61.9,7.8,21.0,9.1,7.3,1.0,1.7,50.0,31-52,0.596,5.1,4-12,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Jr,6-9,Mark Mitchell,Missouri,SEC,81.7,5.4,0.9,118.4,25.6,57.1,62.9,3.9,14.2,11.5,18.5,1.3,0.0,73.2,29-47,0.617,3.0,2-9,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,So,6-8,Marcus Adams Jr.,Cal St. Northridge,BW,86.1,5.4,7.2,130.3,20.6,60.2,64.8,5.8,13.7,10.8,14.1,0.9,2.3,28.1,22-33,0.667,10.0,11-31,0.355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,So,6-5,Silas Demary Jr.,Georgia,SEC,89.5,5.4,5.7,111.3,27.7,53.6,57.7,0.9,8.5,16.1,16.2,0.0,2.8,53.6,12-27,0.444,11.8,12-29,0.414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,Sr,6-2,Marcus Williams,San Francisco,WCC,82.3,5.4,13.4,127.9,25.7,70.0,69.7,1.7,8.5,23.3,13.4,0.0,3.5,25.5,22-36,0.611,8.2,11-19,0.579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,Sr,6-1,Brandon Whitney,Montana,BSky,77.0,5.4,4.3,154.5,14.7,64.6,73.9,2.3,9.2,17.7,3.3,0.0,1.0,62.5,14-20,0.700,2.0,1-4,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Sr,6-8,Nicholas Jourdain,Memphis,Amer,67.4,5.4,8.5,164.1,12.4,73.5,78.1,12.1,13.4,8.0,5.5,6.7,0.7,35.3,11-16,0.688,0.7,1-1,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,Sr,6-5,Isaiah Rivera,DePaul,BE,86.5,5.4,6.3,124.3,19.9,56.0,59.9,2.4,22.2,17.0,4.3,2.3,1.3,40.5,13-24,0.542,7.7,7-18,0.389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,Jr,6-10,Ugnius Jarusevicius,Central Michigan,MAC,77.4,5.4,7.6,131.6,28.1,62.9,66.0,11.3,17.0,3.1,7.8,5.7,1.1,51.4,32-54,0.593,5.9,8-16,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,Jr,6-4,TK Simpkins,Elon,CAA,94.5,5.4,2.6,115.9,34.1,58.1,63.2,2.1,6.0,23.9,20.1,1.3,1.3,43.0,20-40,0.500,15.0,20-46,0.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Sr,6-3,Nick Boyd,San Diego St.,MWC,78.8,5.3,6.1,123.0,27.3,57.8,61.2,0.9,14.4,36.0,12.8,0.0,0.8,32.8,20-35,0.571,8.9,9-23,0.391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,Jr,6-11,Rafael Castro,George Washington,A10,77.9,5.3,10.6,127.1,26.2,61.4,62.0,10.2,29.6,15.4,5.9,3.2,1.6,66.7,35-57,0.614,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,Fr,6-7,Lajae Jones,St. Bonaventure,A10,83.6,5.3,11.8,132.4,19.6,67.2,70.1,0.0,14.8,2.1,6.1,2.7,5.4,58.6,12-18,0.667,6.5,5-11,0.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,Sr,6-6,Aniwaniwa Tait-Jones,UC San Diego,BW,69.1,5.3,12.4,128.4,31.8,67.9,66.9,8.5,19.5,29.7,13.3,0.9,3.8,71.7,33-45,0.733,3.4,2-8,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,So,6-4,TJ Simpkins,Elon,CAA,31.6,5.3,9.3,129.2,25.7,50.0,60.0,8.3,7.2,22.9,11.4,1.9,5.9,70.0,4-11,0.364,8.8,4-9,0.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,Sr,6-5,Trey Deveaux,Western Illinois,OVC,89.1,5.3,4.4,129.9,23.0,71.2,74.9,3.6,17.4,11.8,18.0,0.6,1.0,59.6,19-36,0.528,5.1,12-16,0.750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,Sr,6-7,Brice Williams,Nebraska,B10,91.3,5.3,10.8,110.0,28.7,51.6,57.1,1.6,8.6,21.0,11.4,0.0,3.7,34.4,21-39,0.538,10.3,8-25,0.320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,Jr,6-8,Marcus Kell,Western Carolina,SC,80.9,5.3,5.5,138.0,22.5,61.8,66.2,7.9,14.7,7.2,3.0,2.6,0.3,27.9,24-41,0.585,9.2,12-27,0.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,Jr,6-8,Dillon Mitchell,Cincinnati,B12,74.1,5.3,7.0,134.5,14.4,69.0,68.1,10.0,18.9,6.5,12.0,1.5,2.1,24.1,17-23,0.739,2.6,2-6,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,Sr,6-9,Graham Ike,Gonzaga,WCC,58.0,5.3,12.8,133.0,28.9,65.0,69.7,15.0,24.2,13.3,13.4,4.5,2.4,40.0,31-48,0.646,1.0,1-2,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,Sr,6-0,RJ Davis,North Carolina,ACC,83.0,5.3,3.8,128.3,23.8,42.2,52.1,2.4,9.6,19.4,7.4,1.3,1.8,48.4,12-32,0.375,11.3,10-32,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,Sr,6-5,Tamar Bates,Missouri,SEC,61.8,5.3,8.8,147.2,15.8,78.6,80.9,5.1,5.2,6.3,17.0,0.9,3.1,20.0,14-21,0.667,6.3,9-14,0.643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,Jr,6-10,Izaiyah Nelson,Arkansas St.,SB,79.6,5.2,8.9,134.5,23.1,61.7,64.2,23.0,34.0,5.3,11.0,8.1,0.7,38.3,37-58,0.638,0.7,0-2,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,So,6-2,Dylan Darling,Idaho St.,BSky,94.8,5.2,8.1,120.2,29.3,50.6,55.6,2.5,11.9,36.2,12.9,0.7,3.8,37.0,26-52,0.500,9.1,10-29,0.345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,Sr,6-6,Miles Kelly,Auburn,SEC,83.1,5.2,10.5,126.7,17.7,59.6,64.3,2.1,18.0,7.2,11.3,0.7,2.0,28.8,7-15,0.467,12.4,16-37,0.432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,Jr,6-9,Malik Reneau,Indiana,B10,44.1,5.2,15.5,131.6,27.0,81.5,81.5,7.1,20.8,29.3,21.9,1.7,0.8,33.3,22-26,0.846,0.8,0-1,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,So,6-0,Barrington Hargress,UC Riverside,BW,80.4,5.2,4.3,121.0,33.3,50.6,54.0,3.5,11.0,27.9,7.9,0.0,1.7,29.9,27-55,0.491,9.6,8-22,0.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,Jr,6-2,Michael Gray Jr.,Nicholls St.,Slnd,34.6,5.2,13.9,149.2,21.9,80.0,79.4,0.0,5.7,8.5,7.4,1.4,3.2,60.0,5-8,0.625,13.8,10-17,0.588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,Sr,6-4,Andrew Cook,Eastern Washington,BSky,57.0,5.1,7.5,128.1,32.1,60.8,68.7,4.7,9.0,26.2,11.9,0.0,1.6,51.0,28-42,0.667,4.9,2-9,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,Sr,6-0,Ace Baldwin Jr.,Penn St.,B10,90.3,5.1,10.4,115.1,24.4,52.0,62.7,0.7,10.3,32.2,21.1,0.0,6.8,58.0,11-22,0.500,9.0,10-28,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,So,6-3,Braeden Shrewsberry,Notre Dame,ACC,31.9,5.1,6.7,124.1,21.0,58.0,61.3,2.1,14.3,3.7,4.5,0.0,0.9,16.0,1-7,0.143,17.1,9-18,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,Sr,6-6,Jaron Pierre Jr.,Jacksonville St.,CUSA,97.8,5.1,6.8,108.1,31.2,47.4,53.9,1.1,16.0,17.5,12.8,0.5,0.9,35.1,19-45,0.422,16.0,18-52,0.346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,Fr,6-5,Jamie Phillips Jr.,Stetson,ASun,89.4,5.1,3.6,133.3,23.2,63.1,67.1,3.0,12.4,12.6,7.3,0.0,1.3,44.3,25-41,0.610,6.8,9-20,0.450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,Sr,6-6,Tylan Pope,Texas St.,SB,72.1,5.1,5.9,129.0,27.1,54.9,61.6,13.2,19.4,7.2,11.9,4.8,2.8,55.7,32-59,0.542,0.8,1-2,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,Sr,6-10,Jacksen Moni,North Dakota St.,Sum,63.2,5.1,6.9,121.2,31.2,59.6,61.3,2.4,17.8,34.0,10.8,1.0,1.1,17.3,16-29,0.552,13.0,10-23,0.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,Fr,7-2,Khaman Maluach,Duke,ACC,53.6,5.1,10.1,159.8,17.6,72.4,74.9,15.5,18.2,6.9,6.3,6.4,0.5,41.4,21-27,0.778,1.1,0-2,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,Sr,6-0,Jordan Jones,Central Connecticut,NEC,71.9,5.1,9.2,138.6,27.4,67.2,70.4,0.0,10.8,35.1,10.9,0.0,1.3,24.1,21-35,0.600,9.8,12-23,0.522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,So,5-11,Markus Burton,Notre Dame,ACC,86.5,5.1,1.9,104.9,33.9,50.0,57.4,1.6,10.6,28.6,19.6,0.7,1.0,38.2,26-51,0.510,8.8,8-25,0.320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,Jr,6-0,Braden Smith,Purdue,B10,96.7,5.0,3.6,103.6,28.4,50.0,52.1,2.0,13.4,42.5,23.4,0.0,2.5,16.7,9-24,0.375,10.0,10-24,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,Sr,6-3,Blaise Threatt,Weber St.,BSky,98.9,5.0,4.3,113.0,33.3,50.6,55.7,1.9,16.1,35.9,12.1,0.8,1.9,40.9,43-82,0.524,1.9,1-6,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,Sr,6-9,Yaxel Lendeborg,UAB,Amer,89.1,5.0,9.3,122.7,25.5,47.9,55.6,15.3,22.8,21.7,16.2,6.5,2.5,55.3,18-40,0.450,2.9,3-7,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,Sr,6-4,Kam Jones,Marquette,BE,77.2,5.0,7.9,119.5,28.1,54.2,54.6,0.0,12.5,50.6,18.0,1.0,2.5,6.3,14-22,0.636,13.1,8-26,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,Jr,6-6,Tyrese Proctor,Duke,ACC,50.4,5.0,9.4,148.9,18.0,64.7,66.5,2.5,5.4,17.1,6.5,1.1,2.3,17.6,10-17,0.588,9.9,8-17,0.471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,Jr,6-9,Ezra Ausar,Utah,B12,76.3,5.0,3.6,116.2,27.3,51.7,59.7,7.6,14.3,7.3,13.8,0.0,1.5,71.7,31-56,0.554,1.5,0-4,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Sr,6-2,Isaac Jessup,Cal Poly,BW,76.7,5.0,7.6,146.5,15.3,80.0,78.9,3.7,7.2,12.9,14.8,0.6,2.0,8.9,3-7,0.429,12.2,22-38,0.579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,Jr,6-4,Milos Uzan,Houston,B12,88.4,5.0,8.9,115.4,22.3,61.8,63.8,0.8,8.6,17.8,19.3,0.0,2.5,14.5,19-37,0.514,6.5,10-18,0.556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,Jr,6-2,Javontae Campbell,Bowling Green,MAC,84.6,5.0,10.5,118.4,33.9,60.4,65.3,2.8,12.2,31.9,16.4,1.3,4.5,58.3,39-59,0.661,4.5,3-13,0.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,Sr,6-4,Chris Austin,Portland,WCC,97.3,5.0,1.0,130.3,17.3,64.9,66.7,5.9,9.4,7.5,8.5,0.0,1.8,19.3,34-50,0.680,2.1,2-7,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,Sr,6-7,Luke Goode,Indiana,B10,86.9,5.0,7.3,131.8,14.9,63.5,66.6,1.8,11.5,6.3,5.8,0.0,2.1,24.3,7-10,0.700,11.6,11-27,0.407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,Jr,6-4,DJ Richards,McNeese St.,Slnd,62.5,5.0,9.2,159.0,15.7,83.8,84.9,3.6,7.1,4.0,12.0,0.0,1.9,41.2,3-6,0.500,13.2,17-28,0.607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,Jr,6-9,Parsa Fallah,Oregon St.,WCC,73.8,4.9,3.2,127.3,25.0,57.1,60.1,10.8,11.8,3.2,5.1,3.7,1.3,55.4,32-56,0.571,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,Fr,6-5,Gavin Doty,Siena,MAAC,91.6,4.9,5.0,133.8,21.8,55.9,61.7,10.4,18.8,7.0,5.4,0.0,3.2,47.1,27-41,0.659,3.9,1-10,0.100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,Sr,6-7,Quinton Mincey,UMass Lowell,AE,97.3,4.9,1.3,126.1,23.5,64.1,66.2,8.1,15.7,15.1,15.6,1.2,0.3,32.8,20-36,0.556,8.6,14-28,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,Sr,6-7,Norchad Omier,Baylor,B12,85.2,4.9,7.2,117.2,21.3,60.4,64.2,12.6,26.8,8.6,19.3,3.6,2.7,45.8,29-44,0.659,1.4,0-4,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,So,6-3,Solo Ball,Connecticut,BE,82.8,4.9,4.9,123.8,20.0,55.7,58.1,3.8,11.2,12.2,13.0,0.7,1.5,18.0,7-17,0.412,16.3,18-44,0.409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,So,5-10,Adam Clark,Merrimack,MAAC,95.0,4.8,6.2,113.3,33.4,51.1,53.4,7.0,8.2,41.0,11.3,1.0,4.7,26.9,43-83,0.518,3.2,3-10,0.300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,Sr,5-11,Elijah Hawkins,Texas Tech,B12,88.4,4.8,9.2,118.2,17.3,46.1,53.2,0.7,10.8,31.2,16.1,0.6,4.2,34.2,4-13,0.308,8.7,9-25,0.360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,Sr,6-6,Bash Wieland,Chattanooga,SC,72.5,4.8,-0.7,141.1,21.1,67.3,69.6,5.8,9.2,11.3,6.1,0.0,0.4,25.0,26-41,0.634,4.7,6-11,0.545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,Jr,6-3,Obi Agbim,Wyoming,MWC,90.2,4.8,5.8,117.6,24.5,54.0,56.5,1.3,12.7,24.2,11.1,1.4,1.4,10.7,18-45,0.400,10.2,15-30,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,Fr,6-3,Martin Somerville,UMass Lowell,AE,96.7,4.8,1.5,130.6,20.4,52.6,56.2,1.5,8.8,30.9,9.0,0.6,2.8,22.8,9-22,0.409,10.8,14-35,0.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,Fr,6-4,Jeremiah Fears,Oklahoma,SEC,87.4,4.8,2.6,104.6,31.5,45.9,53.0,3.6,14.7,31.1,18.2,0.7,1.3,44.6,22-50,0.440,7.6,8-24,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,So,6-4,Rowan Brumbaugh,Tulane,Amer,94.9,4.8,3.5,118.3,26.9,49.1,60.0,4.0,13.1,26.4,17.4,0.6,3.1,70.7,18-44,0.409,4.4,7-14,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,Jr,6-4,Melvin Council Jr.,St. Bonaventure,A10,100.0,4.8,5.1,118.7,21.4,56.4,57.8,2.0,15.2,21.4,7.0,1.1,1.5,23.1,19-31,0.613,4.0,2-8,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,Sr,7-1,Maxime Raynaud,Stanford,ACC,81.1,4.8,6.7,110.3,31.9,53.5,55.6,4.6,22.2,8.0,8.9,6.6,0.5,23.9,20-46,0.435,11.8,12-25,0.480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
