RK,PLAYER,,,TEAM,CONF,MIN%,PRPG!,BPM,ORTG,USG,EFG,TS,OR,DR,AST,TO,BLK,STL,FTR,2P,,3P/100,3P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Sr,6-8,Brendan Wenzel,TCU,B12,67.9,5.8,11.7,156.2,13.1,110.0,97.6,0.0,6.7,17.9,16.0,2.2,1.0,70.0,2-2,1.000,8.4,6-8,0.750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,So,5-11,Josh Hubbard,Mississippi St.,SEC,81.3,5.8,6.9,137.0,22.5,54.1,58.8,1.3,3.3,22.3,5.4,0.0,3.1,45.9,8-16,0.500,12.7,8-21,0.381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,Sr,6-11,Jacob Hutson,Northern Iowa,MVC,56.1,5.8,12.6,150.7,29.0,72.0,71.5,6.5,10.1,31.0,3.1,2.0,0.0,84.0,12-18,0.667,6.4,4-7,0.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,Sr,6-2,Javon Small,West Virginia,B12,86.0,5.7,9.4,126.3,29.2,55.8,63.0,4.5,11.3,26.2,14.0,2.2,2.3,41.9,12-22,0.545,12.2,8-21,0.381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,So,6-2,Dez White,Missouri St.,MVC,80.8,5.7,10.0,136.2,26.6,58.9,62.5,1.3,10.8,23.4,9.2,1.4,3.1,28.9,7-18,0.389,16.5,13-27,0.481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,So,6-3,Braeden Shrewsberry,Notre Dame,ACC,91.8,5.7,8.3,121.6,24.4,62.2,64.4,0.0,6.5,9.1,11.4,0.0,0.6,11.1,10-18,0.556,15.0,12-27,0.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Sr,6-5,Wooga Poplar,Villanova,BE,74.0,5.7,7.8,137.9,23.4,67.2,71.6,3.4,20.9,15.2,15.5,0.0,0.7,37.9,9-16,0.563,9.4,7-13,0.538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,So,6-6,Ryan Agarwal,Stanford,ACC,73.1,5.7,7.3,152.7,15.3,67.9,70.2,10.9,12.7,19.5,6.4,2.8,0.0,14.3,5-7,0.714,6.8,3-7,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,Sr,6-1,Carlos Stewart,Santa Clara,WCC,67.9,5.7,14.5,147.5,19.5,83.3,84.1,0.0,6.8,28.9,18.4,0.0,3.6,25.9,6-10,0.600,12.2,11-17,0.647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,Jr,6-2,Jalen Jackson,Purdue Fort Wayne,Horz,73.2,5.7,11.6,145.0,25.5,74.1,75.7,1.6,15.2,36.6,10.1,0.0,3.8,77.8,17-23,0.739,2.6,2-4,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,Jr,6-3,Cruz Davis,Hofstra,CAA,84.3,5.7,8.8,121.7,30.8,68.2,70.9,2.3,12.5,18.4,20.7,0.0,4.5,86.4,6-15,0.400,6.4,6-7,0.857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Sr,6-4,T.J. Weeks Jr.,Rider,MAAC,53.5,5.7,7.4,151.6,16.7,72.2,74.3,5.5,4.1,3.4,5.8,5.3,2.0,33.3,4-7,0.571,10.7,6-11,0.545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,Sr,6-0,Issac McBride,Oral Roberts,Sum,94.5,5.7,7.1,128.5,24.6,61.8,71.6,0.0,7.6,19.2,12.9,0.0,2.7,70.6,6-13,0.462,11.1,10-21,0.476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,Jr,6-0,Braden Smith,Purdue,B10,87.8,5.6,13.0,117.2,23.2,64.7,64.4,1.3,14.9,39.5,23.6,3.5,3.9,5.9,7-13,0.538,11.5,10-21,0.476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,Sr,6-2,Paris Dawson,Seattle,WAC,59.5,5.6,14.5,150.3,21.6,94.1,91.0,0.0,8.3,16.4,17.2,0.0,2.5,41.2,4-4,1.000,16.1,8-13,0.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Jr,6-4,George Beale Jr.,Hampton,CAA,80.0,5.6,7.7,137.3,26.3,65.6,69.8,0.0,10.4,15.9,6.6,0.0,0.0,25.0,6-9,0.667,12.1,3-7,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,Jr,6-6,Chris Walker,Binghamton,AE,91.6,5.6,7.1,142.6,21.2,82.7,81.3,4.9,10.0,0.0,14.8,0.0,0.8,38.5,8-14,0.571,9.4,9-12,0.750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,Jr,6-3,Xaivian Lee,Princeton,Ivy,87.8,5.6,10.9,120.5,30.3,48.8,56.0,4.8,23.4,46.3,11.2,1.3,3.4,57.5,12-26,0.462,7.9,5-14,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,Sr,6-3,Keaston Willis,Tulsa,Amer,80.5,5.6,8.7,135.2,19.2,67.2,70.7,3.6,11.1,10.5,12.6,0.9,1.2,31.3,2-6,0.333,15.7,13-26,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,Sr,7-2,Hunter Dickinson,Kansas,B12,72.8,5.6,17.8,126.5,26.8,64.1,66.9,15.1,34.0,35.7,20.1,6.5,2.7,15.6,16-23,0.696,6.1,3-9,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,Jr,6-8,Kaleb Banks,Tulane,Amer,87.3,5.6,5.5,128.8,21.8,58.7,62.6,7.3,19.7,5.2,3.9,4.4,0.4,38.5,20-32,0.625,8.6,7-20,0.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,Jr,6-2,Javontae Campbell,Bowling Green,MAC,80.1,5.5,10.0,137.1,25.0,70.0,69.4,4.2,17.3,18.7,10.5,0.0,7.9,32.0,16-23,0.696,1.8,1-2,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,Sr,6-9,David N'Guessan,Kansas St.,B12,72.9,5.5,8.7,149.5,17.0,77.8,70.3,7.3,18.9,14.5,0.0,3.1,0.9,55.6,11-14,0.786,3.5,2-4,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,So,6-5,Cooper Craggs,Oakland,Horz,57.9,5.5,7.9,190.7,9.0,100.0,94.2,5.1,17.6,15.2,0.0,0.0,1.4,80.0,2-2,1.000,4.2,2-3,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,Sr,6-2,Hunter Jack Madden,Abilene Christian,WAC,75.5,5.5,7.3,132.2,20.6,55.6,63.3,4.3,9.3,24.3,9.9,0.0,2.0,38.9,1-3,0.333,15.2,6-15,0.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,Sr,6-0,Wade Taylor IV,Texas A&M,SEC,82.1,5.5,13.4,119.9,24.8,47.7,51.8,0.0,12.1,34.1,12.8,0.0,5.6,20.9,7-19,0.368,15.2,9-24,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,Sr,7-1,Vladislav Goldin,Michigan,B10,73.8,5.5,11.6,124.3,26.2,66.7,68.0,8.6,19.6,6.9,14.1,6.3,0.6,75.8,22-32,0.688,0.6,0-1,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,So,6-6,TJ Johnson,VMI,SC,88.8,5.5,5.0,143.4,17.9,80.0,77.6,7.0,16.7,0.0,9.5,0.0,5.0,20.0,2-2,1.000,13.6,4-8,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,So,6-9,Chase Walker,Illinois St.,MVC,51.9,5.5,10.2,134.3,39.7,65.2,70.9,25.3,23.4,39.8,17.2,2.4,0.0,34.8,15-22,0.682,1.4,0-1,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,So,6-4,AJ Clark,VMI,SC,58.3,5.4,11.1,200.0,5.7,100.0,100.0,0.0,0.0,0.0,0.0,16.1,12.7,0.0,3-3,1.000,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,Sr,6-4,Tyler Brelsford,Morehead St.,OVC,75.1,5.4,7.8,137.5,23.2,63.9,68.4,5.2,12.7,28.3,11.9,0.0,1.9,88.9,7-10,0.700,7.4,3-8,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,Sr,7-1,Ryan Kalkbrenner,Creighton,BE,83.6,5.4,7.9,124.1,19.7,58.6,64.2,6.1,17.6,5.7,8.6,3.7,1.7,55.2,17-25,0.680,2.3,0-4,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,Jr,6-11,Reed Bailey,Davidson,A10,82.4,5.4,11.2,129.6,29.0,57.5,60.6,5.0,18.3,27.0,8.7,3.3,3.8,50.0,17-35,0.486,3.2,4-5,0.800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,Sr,6-2,Gyasi Powell,Lipscomb,ASun,79.0,5.4,11.1,138.3,21.0,67.4,69.6,6.7,9.4,13.5,8.9,0.0,3.7,13.0,5-9,0.556,13.0,7-14,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,So,6-5,Malik Moore,Montana,BSky,82.8,5.4,8.3,139.3,19.4,84.6,85.3,0.0,10.2,6.9,13.1,0.0,0.8,7.7,10-12,0.833,11.9,8-14,0.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,Jr,6-1,Ja'Kobi Gillespie,Maryland,B10,72.1,5.4,10.1,139.1,20.0,67.2,71.2,0.0,2.3,21.7,13.0,0.0,1.9,24.1,6-12,0.500,11.1,9-17,0.529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,So,6-10,Owen Freeman,Iowa,B10,63.8,5.4,8.1,130.6,22.1,70.4,66.9,5.5,10.8,12.7,6.5,4.0,0.0,51.9,16-24,0.667,2.2,2-3,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,Sr,6-5,Khalif Battle,Gonzaga,WCC,85.8,5.4,8.0,128.5,18.7,64.3,68.5,3.0,9.1,7.7,13.2,0.0,0.8,38.1,6-10,0.600,9.0,5-11,0.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,Jr,6-6,Rashad King,Northeastern,CAA,91.6,5.4,8.9,135.0,21.0,76.2,77.2,8.1,19.7,19.5,21.0,1.5,2.2,42.9,10-13,0.769,5.9,4-8,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,Sr,6-2,Derrick Butler,Bowling Green,MAC,89.3,5.3,-0.1,134.4,22.7,67.7,69.9,1.9,17.2,4.6,10.4,0.0,0.8,12.9,9-16,0.563,11.8,8-15,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,So,6-4,AJ Smith,Charleston,CAA,57.3,5.3,9.0,142.6,23.3,65.0,72.7,5.1,13.4,0.0,0.0,0.0,2.3,50.0,5-9,0.556,2.3,1-1,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,Jr,6-3,Dashon Gittens,FIU,CUSA,69.0,5.3,3.6,176.3,11.0,81.8,81.4,6.3,3.9,9.3,0.0,1.8,1.0,36.4,3-7,0.429,4.1,4-4,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,So,6-3,Isaiah Watts,Washington St.,WCC,84.4,5.3,10.4,136.3,17.0,77.6,78.1,5.3,14.2,10.8,16.4,2.1,1.1,17.2,6-9,0.667,11.2,11-20,0.550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,So,6-1,Colby Garland,Longwood,BSth,80.6,5.3,12.4,148.2,21.8,85.7,87.6,3.5,2.6,33.0,20.6,0.0,6.3,107.1,9-10,0.900,3.6,2-4,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,Sr,6-5,Max Shulga,VCU,A10,78.8,5.3,15.6,130.3,26.0,75.0,72.4,5.7,20.1,20.0,17.1,1.3,2.6,58.8,9-17,0.529,10.8,11-17,0.647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,Sr,6-7,Chad Baker-Mazara,Auburn,SEC,58.7,5.3,12.0,142.5,21.5,58.7,67.3,4.6,13.0,18.3,11.8,3.4,0.8,47.8,9-15,0.600,6.8,3-8,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,Sr,6-2,Jaylen Blakes,Stanford,ACC,88.5,5.3,6.3,121.1,25.8,61.4,66.3,3.6,7.9,24.3,18.8,2.3,3.2,63.6,9-15,0.600,5.6,3-7,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,Fr,6-6,Kasparas Jakucionis,Illinois,B10,90.8,5.2,12.0,104.3,31.0,56.5,60.5,5.0,12.3,34.3,25.0,0.9,1.5,39.1,8-21,0.381,12.9,12-25,0.480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,Fr,6-9,Cooper Flagg,Duke,ACC,73.3,5.2,12.9,119.1,29.3,40.7,47.0,10.4,29.3,16.5,0.0,6.1,3.6,39.5,16-33,0.485,7.1,1-10,0.100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Jr,7-0,Danny Wolf,Michigan,B10,76.5,5.2,15.7,123.9,23.7,64.5,66.6,6.9,24.9,30.6,20.1,6.0,1.8,29.0,17-23,0.739,4.8,2-8,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,Jr,6-1,Juwan Maxey,Youngstown St.,Horz,77.2,5.2,3.8,147.4,18.1,62.0,66.9,5.5,9.5,15.7,3.5,0.0,0.0,60.0,2-3,0.667,14.0,9-22,0.409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,Sr,6-9,Zach Freemantle,Xavier,BE,80.2,5.2,11.2,123.6,25.7,59.0,62.6,8.0,18.2,18.0,12.0,3.0,3.1,52.0,25-37,0.676,5.7,3-13,0.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,Fr,6-8,MJ Thomas,New Orleans,Slnd,90.0,5.2,3.0,136.2,16.9,66.7,70.3,6.2,17.7,6.8,9.3,0.0,1.6,55.6,6-9,0.667,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,Sr,6-11,Sam Sherry,Elon,CAA,70.9,5.2,10.1,141.7,25.1,66.0,68.2,2.7,12.7,19.5,4.5,4.6,1.1,24.0,9-15,0.600,11.3,5-10,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,Sr,6-11,Federiko Federiko,Texas Tech,B12,71.0,5.2,7.4,147.7,12.2,63.6,62.8,14.6,9.3,6.7,0.0,0.0,5.3,18.2,7-11,0.636,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,Sr,6-7,Max Brooks,UMass Lowell,AE,71.0,5.2,12.5,135.6,21.5,81.6,83.6,5.0,25.3,12.5,19.9,9.4,3.3,44.7,31-38,0.816,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,Sr,6-5,Sadaidriene Hall,San Jose St.,MWC,76.4,5.2,7.3,123.4,27.0,54.5,55.7,5.4,24.4,18.8,3.0,3.1,3.3,24.2,15-26,0.577,5.7,2-7,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,Sr,6-5,Tyrel Morgan,Texas St.,SB,85.2,5.1,6.0,122.3,27.5,56.0,57.4,13.2,15.9,30.8,17.6,2.1,1.8,16.7,19-34,0.559,4.8,3-8,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,Sr,6-10,Jacksen Moni,North Dakota St.,Sum,71.5,5.1,11.8,123.2,33.7,64.8,66.7,0.0,18.8,30.8,14.6,2.5,1.4,22.7,15-26,0.577,12.6,9-18,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,Sr,6-2,Marcus Dockery,Howard,MEAC,94.1,5.1,0.1,116.0,24.6,57.6,59.5,0.0,4.7,20.7,9.3,0.0,1.5,9.1,10-21,0.476,9.1,6-12,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,Sr,6-0,Kino Lilly Jr.,Brown,Ivy,96.0,5.1,4.6,114.6,29.5,49.1,54.7,2.0,3.5,26.8,10.1,0.8,1.5,35.2,13-30,0.433,11.9,9-24,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,Sr,6-3,Jacari White,North Dakota St.,Sum,79.6,5.1,9.5,129.0,26.1,69.4,70.3,6.8,13.7,13.7,14.5,2.2,0.0,30.6,7-14,0.500,13.9,12-22,0.545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,Sr,6-7,Norchad Omier,Baylor,B12,61.2,5.1,12.9,132.5,28.3,72.2,72.3,15.8,19.5,12.2,17.4,5.4,5.0,48.1,18-24,0.750,2.5,1-3,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,Sr,6-5,Devin Askew,Long Beach St.,BW,92.2,5.1,6.2,114.3,34.5,56.7,62.6,1.5,18.1,37.5,20.8,0.0,6.2,40.0,15-32,0.469,7.2,7-13,0.538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,Sr,6-5,Jamir Simpson,Southern Utah,WAC,82.3,5.1,6.9,113.5,26.8,63.3,62.1,5.5,17.4,34.1,17.8,0.0,0.0,26.7,5-9,0.556,9.5,3-6,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,Sr,6-8,Gytis Nemeiksa,Hawaii,BW,68.4,5.1,8.5,140.7,21.3,71.4,74.0,3.5,18.9,2.9,9.9,1.2,2.1,53.6,11-14,0.786,9.9,6-14,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,Sr,6-8,Ben Callahan-Gold,Binghamton,AE,60.7,5.1,13.5,177.6,13.7,92.9,92.9,2.5,4.3,13.7,8.7,0.0,2.4,0.0,1-1,1.000,15.4,8-13,0.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,Sr,6-11,Clifford Omoruyi,Alabama,SEC,61.4,5.0,10.9,154.4,12.5,60.0,68.8,2.1,16.1,11.8,0.0,3.9,1.0,80.0,6-10,0.600,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,So,6-10,Malique Ewin,Florida St.,ACC,73.1,5.0,8.6,125.4,26.1,64.7,63.0,20.9,21.5,16.3,12.2,5.3,0.6,35.3,22-34,0.647,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,Sr,6-2,Kasen Harrison,Winthrop,BSth,64.0,5.0,7.0,151.3,21.8,70.0,72.9,0.0,9.2,24.2,4.8,2.4,1.1,35.0,11-18,0.611,2.1,2-2,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,Sr,6-8,Michael Graham,Hofstra,CAA,65.6,5.0,10.6,151.5,16.6,92.3,86.7,14.7,34.8,4.4,14.1,9.7,1.2,23.1,12-13,0.923,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,Jr,6-5,Desmond Claude,USC,B10,91.5,5.0,7.0,107.7,31.0,55.8,60.8,2.0,10.2,24.5,20.5,0.0,1.6,69.2,13-24,0.542,1.6,1-2,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,Sr,6-6,Zek Montgomery,Bradley,MVC,66.1,5.0,7.1,142.3,19.3,72.5,72.9,0.0,2.2,4.0,0.0,2.1,1.1,35.0,7-12,0.583,9.0,5-8,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,Sr,6-4,Jordan Gainey,Tennessee,SEC,72.7,5.0,12.5,142.2,18.3,62.5,65.6,4.0,12.5,9.1,3.7,3.1,1.4,35.7,7-13,0.538,10.3,7-15,0.467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,Jr,6-4,Trey Fort,Samford,SC,56.8,5.0,21.0,148.1,24.3,88.6,87.1,5.1,8.3,15.1,16.2,5.3,1.3,9.1,0-4,0.000,23.6,13-18,0.722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,Jr,6-7,Xzavier Long,Hampton,CAA,72.3,5.0,10.2,161.6,13.7,66.7,68.4,13.2,26.9,22.8,0.0,0.0,1.9,200.0,2-3,0.667,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,Jr,5-11,Javon Bennett,Dayton,A10,76.4,5.0,9.5,146.7,15.2,73.8,74.2,0.0,9.3,21.7,9.4,1.3,3.5,19.0,5-8,0.625,9.3,7-13,0.538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
